long;lat;order;hole;piece;id;group;NO_PAIS_POR
61,21081709;35,65007233;1;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
62,23065148;35,27066397;2;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
62,98466231;35,40404084;3;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
63,19353845;35,85716564;4;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
63,98289595;36,00795747;5;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
64,54647912;36,31207327;6;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
64,74610518;37,11181774;7;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
65,58894779;37,30521678;8;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
65,74563073;37,66116405;9;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
66,21738488;37,39379019;10;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
66,51860681;37,36278433;11;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
67,0757821;37,35614391;12;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
67,82999963;37,144994;13;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
68,13556237;37,02311514;14;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
68,85944584;37,34433584;15;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
69,19627282;37,1511435;16;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
69,51878543;37,60899669;17;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
70,1165784;37,58822276;18;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
70,27057417;37,7351647;19;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
70,37630415;38,1383959;20;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
70,80682051;38,48628164;21;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,34813114;38,25890534;22;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,23940392;37,95326508;23;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,54191776;37,90577444;24;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,44869348;37,06564484;25;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,8446383;36,73817129;26;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
72,19304081;36,94828767;27;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
72,63688968;37,04755809;28;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
73,26005578;37,49525686;29;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
73,94869592;37,42156627;30;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
74,98000248;37,41999014;31;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
75,15802779;37,13303091;32;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
74,57589278;37,02084138;33;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
74,06755171;36,83617565;34;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
72,92002486;36,72000703;35;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,84629195;36,50994233;36;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,26234826;36,07438752;37;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,49876794;35,65056326;38;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,61307621;35,15320344;39;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,11501875;34,73312572;40;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
71,15677331;34,34891144;41;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
70,88180301;33,9888559;42;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
69,93054325;34,02012014;43;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
70,32359419;33,35853262;44;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
69,68714725;33,10549897;45;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
69,26252201;32,50194408;46;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
69,31776411;31,90141226;47;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
68,92667687;31,62018911;48;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
68,556932;31,71331004;49;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
67,79268924;31,58293041;50;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
67,68339359;31,3031542;51;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
66,93889123;31,3049112;52;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
66,38145755;30,73889924;53;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
66,34647261;29,88794343;54;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
65,04686201;29,47218069;55;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
64,35041874;29,56003063;56;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
64,14800215;29,3408192;57;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
63,55026086;29,4683308;58;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
62,54985681;29,3185725;59;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
60,87424849;29,829239;60;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
61,78122155;30,73585033;61;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
61,69931441;31,37950613;62;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
60,94194461;31,54807465;63;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
60,86365482;32,18291962;64;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
60,53607792;32,98126883;65;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
60,96370039;33,5288323;66;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
60,5284298;33,67644603;67;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
60,80319339;34,40410187;68;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
61,21081709;35,65007233;69;FALSE;1;Afghanistan;Afghanistan.1;Afeganistão
20,59024743;41,85540416;70;FALSE;1;Albania;Albania.1;Albânia
20,46317508;41,51508902;71;FALSE;1;Albania;Albania.1;Albânia
20,60518192;41,0862263;72;FALSE;1;Albania;Albania.1;Albânia
21,02004032;40,84272696;73;FALSE;1;Albania;Albania.1;Albânia
20,99998986;40,58000397;74;FALSE;1;Albania;Albania.1;Albânia
20,67499678;40,4349999;75;FALSE;1;Albania;Albania.1;Albânia
20,61500044;40,11000682;76;FALSE;1;Albania;Albania.1;Albânia
20,1500159;39,62499767;77;FALSE;1;Albania;Albania.1;Albânia
19,98000044;39,69499339;78;FALSE;1;Albania;Albania.1;Albânia
19,96000166;39,91500581;79;FALSE;1;Albania;Albania.1;Albânia
19,40608198;40,25077342;80;FALSE;1;Albania;Albania.1;Albânia
19,31905887;40,72723013;81;FALSE;1;Albania;Albania.1;Albânia
19,40354984;41,40956574;82;FALSE;1;Albania;Albania.1;Albânia
19,5400273;41,71998607;83;FALSE;1;Albania;Albania.1;Albânia
19,37176883;41,87754751;84;FALSE;1;Albania;Albania.1;Albânia
19,30448612;42,19574514;85;FALSE;1;Albania;Albania.1;Albânia
19,73805139;42,68824738;86;FALSE;1;Albania;Albania.1;Albânia
19,8016134;42,50009349;87;FALSE;1;Albania;Albania.1;Albânia
20,0707;42,58863;88;FALSE;1;Albania;Albania.1;Albânia
20,28375451;42,32025951;89;FALSE;1;Albania;Albania.1;Albânia
20,52295;42,21787;90;FALSE;1;Albania;Albania.1;Albânia
20,59024743;41,85540416;91;FALSE;1;Albania;Albania.1;Albânia
11,99950565;23,4716684;92;FALSE;1;Algeria;Algeria.1;Argélia
8,5728931;21,56566071;93;FALSE;1;Algeria;Algeria.1;Argélia
5,67756595;19,60120698;94;FALSE;1;Algeria;Algeria.1;Argélia
4,26741947;19,1552652;95;FALSE;1;Algeria;Algeria.1;Argélia
3,15813317;19,0573642;96;FALSE;1;Algeria;Algeria.1;Argélia
3,146661;19,6935786;97;FALSE;1;Algeria;Algeria.1;Argélia
2,68358849;19,85623017;98;FALSE;1;Algeria;Algeria.1;Argélia
2,06099084;20,14223338;99;FALSE;1;Algeria;Algeria.1;Argélia
1,82322757;20,61080943;100;FALSE;1;Algeria;Algeria.1;Argélia
-1,5500549;22,79266592;101;FALSE;1;Algeria;Algeria.1;Argélia
-4,92333737;24,97457408;102;FALSE;1;Algeria;Algeria.1;Argélia
-8,68439979;27,39574413;103;FALSE;1;Algeria;Algeria.1;Argélia
-8,66512448;27,58947907;104;FALSE;1;Algeria;Algeria.1;Argélia
-8,66558957;27,65642589;105;FALSE;1;Algeria;Algeria.1;Argélia
-8,67411618;28,84128897;106;FALSE;1;Algeria;Algeria.1;Argélia
-7,05922767;29,57922842;107;FALSE;1;Algeria;Algeria.1;Argélia
-6,06063229;29,73169973;108;FALSE;1;Algeria;Algeria.1;Argélia
-5,24212928;30,00044302;109;FALSE;1;Algeria;Algeria.1;Argélia
-4,85964617;30,50118765;110;FALSE;1;Algeria;Algeria.1;Argélia
-3,69044105;30,89695161;111;FALSE;1;Algeria;Algeria.1;Argélia
-3,64749793;31,63729401;112;FALSE;1;Algeria;Algeria.1;Argélia
-3,06898027;31,72449799;113;FALSE;1;Algeria;Algeria.1;Argélia
-2,61660478;32,09434622;114;FALSE;1;Algeria;Algeria.1;Argélia
-1,30789914;32,2628889;115;FALSE;1;Algeria;Algeria.1;Argélia
-1,12455115;32,65152151;116;FALSE;1;Algeria;Algeria.1;Argélia
-1,38804928;32,864015;117;FALSE;1;Algeria;Algeria.1;Argélia
-1,73345456;33,91971284;118;FALSE;1;Algeria;Algeria.1;Argélia
-1,79298581;34,52791861;119;FALSE;1;Algeria;Algeria.1;Argélia
-2,1699137;35,16839631;120;FALSE;1;Algeria;Algeria.1;Argélia
-1,20860287;35,71484874;121;FALSE;1;Algeria;Algeria.1;Argélia
-0,12745439;35,88866242;122;FALSE;1;Algeria;Algeria.1;Argélia
0,50387658;36,30127289;123;FALSE;1;Algeria;Algeria.1;Argélia
1,46691857;36,60564708;124;FALSE;1;Algeria;Algeria.1;Argélia
3,16169885;36,78390493;125;FALSE;1;Algeria;Algeria.1;Argélia
4,81575809;36,86503693;126;FALSE;1;Algeria;Algeria.1;Argélia
5,32012007;36,71651887;127;FALSE;1;Algeria;Algeria.1;Argélia
6,2618197;37,11065502;128;FALSE;1;Algeria;Algeria.1;Argélia
7,33038496;37,11838064;129;FALSE;1;Algeria;Algeria.1;Argélia
7,73707848;36,88570751;130;FALSE;1;Algeria;Algeria.1;Argélia
8,42096439;36,94642731;131;FALSE;1;Algeria;Algeria.1;Argélia
8,21782433;36,43317699;132;FALSE;1;Algeria;Algeria.1;Argélia
8,37636763;35,479876;133;FALSE;1;Algeria;Algeria.1;Argélia
8,14098148;34,65514598;134;FALSE;1;Algeria;Algeria.1;Argélia
7,52448164;34,09737641;135;FALSE;1;Algeria;Algeria.1;Argélia
7,61264164;33,3441149;136;FALSE;1;Algeria;Algeria.1;Argélia
8,43047285;32,74833731;137;FALSE;1;Algeria;Algeria.1;Argélia
8,43910282;32,5062849;138;FALSE;1;Algeria;Algeria.1;Argélia
9,05560265;32,10269196;139;FALSE;1;Algeria;Algeria.1;Argélia
9,48213993;30,30755606;140;FALSE;1;Algeria;Algeria.1;Argélia
9,80563439;29,42463837;141;FALSE;1;Algeria;Algeria.1;Argélia
9,859998;28,95998973;142;FALSE;1;Algeria;Algeria.1;Argélia
9,68388472;28,1441739;143;FALSE;1;Algeria;Algeria.1;Argélia
9,75612837;27,68825857;144;FALSE;1;Algeria;Algeria.1;Argélia
9,62905602;27,14095348;145;FALSE;1;Algeria;Algeria.1;Argélia
9,71628584;26,51220633;146;FALSE;1;Algeria;Algeria.1;Argélia
9,31941084;26,09432486;147;FALSE;1;Algeria;Algeria.1;Argélia
9,91069258;25,36545462;148;FALSE;1;Algeria;Algeria.1;Argélia
9,94826135;24,93695364;149;FALSE;1;Algeria;Algeria.1;Argélia
10,30384688;24,37931326;150;FALSE;1;Algeria;Algeria.1;Argélia
10,77136356;24,56253205;151;FALSE;1;Algeria;Algeria.1;Argélia
11,56066939;24,09790925;152;FALSE;1;Algeria;Algeria.1;Argélia
11,99950565;23,4716684;153;FALSE;1;Algeria;Algeria.1;Argélia
16,32652835;-5,87747039;154;FALSE;1;Angola;Angola.1;Angola
16,57317997;-6,62264455;155;FALSE;1;Angola;Angola.1;Angola
16,86019087;-7,22229787;156;FALSE;1;Angola;Angola.1;Angola
17,08999597;-7,54568898;157;FALSE;1;Angola;Angola.1;Angola
17,47297;-8,06855112;158;FALSE;1;Angola;Angola.1;Angola
18,13422163;-7,9876775;159;FALSE;1;Angola;Angola.1;Angola
18,46417565;-7,84701426;160;FALSE;1;Angola;Angola.1;Angola
19,01675174;-7,98824594;161;FALSE;1;Angola;Angola.1;Angola
19,1666134;-7,73818369;162;FALSE;1;Angola;Angola.1;Angola
19,41750248;-7,15542856;163;FALSE;1;Angola;Angola.1;Angola
20,03772302;-7,11636118;164;FALSE;1;Angola;Angola.1;Angola
20,09162153;-6,9430901;165;FALSE;1;Angola;Angola.1;Angola
20,60182295;-6,93931772;166;FALSE;1;Angola;Angola.1;Angola
20,51474816;-7,29960581;167;FALSE;1;Angola;Angola.1;Angola
21,72811079;-7,29087249;168;FALSE;1;Angola;Angola.1;Angola
21,74645593;-7,92008473;169;FALSE;1;Angola;Angola.1;Angola
21,94913089;-8,30590097;170;FALSE;1;Angola;Angola.1;Angola
21,80180139;-8,90870656;171;FALSE;1;Angola;Angola.1;Angola
21,87518192;-9,52370778;172;FALSE;1;Angola;Angola.1;Angola
22,20875329;-9,89479624;173;FALSE;1;Angola;Angola.1;Angola
22,15526818;-11,08480112;174;FALSE;1;Angola;Angola.1;Angola
22,40279829;-10,99307545;175;FALSE;1;Angola;Angola.1;Angola
22,83734541;-11,01762176;176;FALSE;1;Angola;Angola.1;Angola
23,45679081;-10,86786346;177;FALSE;1;Angola;Angola.1;Angola
23,9122152;-10,92682627;178;FALSE;1;Angola;Angola.1;Angola
24,01789351;-11,23729827;179;FALSE;1;Angola;Angola.1;Angola
23,90415368;-11,72228159;180;FALSE;1;Angola;Angola.1;Angola
24,07990523;-12,19129689;181;FALSE;1;Angola;Angola.1;Angola
23,93092207;-12,56584767;182;FALSE;1;Angola;Angola.1;Angola
24,01613651;-12,91104624;183;FALSE;1;Angola;Angola.1;Angola
21,93388635;-12,89843719;184;FALSE;1;Angola;Angola.1;Angola
21,88784264;-16,08031015;185;FALSE;1;Angola;Angola.1;Angola
22,56247847;-16,89845143;186;FALSE;1;Angola;Angola.1;Angola
23,21504846;-17,52311614;187;FALSE;1;Angola;Angola.1;Angola
21,37717614;-17,93063649;188;FALSE;1;Angola;Angola.1;Angola
18,95618696;-17,78909474;189;FALSE;1;Angola;Angola.1;Angola
18,26330936;-17,30995086;190;FALSE;1;Angola;Angola.1;Angola
14,20970666;-17,35310068;191;FALSE;1;Angola;Angola.1;Angola
14,05850142;-17,42338063;192;FALSE;1;Angola;Angola.1;Angola
13,46236209;-16,97121185;193;FALSE;1;Angola;Angola.1;Angola
12,81408125;-16,94134287;194;FALSE;1;Angola;Angola.1;Angola
12,21546146;-17,11166839;195;FALSE;1;Angola;Angola.1;Angola
11,73419885;-17,30188934;196;FALSE;1;Angola;Angola.1;Angola
11,64009606;-16,67314219;197;FALSE;1;Angola;Angola.1;Angola
11,77853722;-15,79381601;198;FALSE;1;Angola;Angola.1;Angola
12,12358076;-14,87831634;199;FALSE;1;Angola;Angola.1;Angola
12,17561893;-14,44914357;200;FALSE;1;Angola;Angola.1;Angola
12,50009525;-13,54769988;201;FALSE;1;Angola;Angola.1;Angola
12,73847863;-13,13790578;202;FALSE;1;Angola;Angola.1;Angola
13,31291385;-12,48363047;203;FALSE;1;Angola;Angola.1;Angola
13,63372114;-12,03864471;204;FALSE;1;Angola;Angola.1;Angola
13,73872765;-11,29786305;205;FALSE;1;Angola;Angola.1;Angola
13,68637943;-10,73107594;206;FALSE;1;Angola;Angola.1;Angola
13,38732792;-10,37357838;207;FALSE;1;Angola;Angola.1;Angola
13,12098758;-9,76689707;208;FALSE;1;Angola;Angola.1;Angola
12,8753695;-9,16693369;209;FALSE;1;Angola;Angola.1;Angola
12,92906131;-8,95909108;210;FALSE;1;Angola;Angola.1;Angola
13,23643273;-8,56262949;211;FALSE;1;Angola;Angola.1;Angola
12,9330404;-7,59653859;212;FALSE;1;Angola;Angola.1;Angola
12,72829837;-6,92712208;213;FALSE;1;Angola;Angola.1;Angola
12,22734704;-6,29444752;214;FALSE;1;Angola;Angola.1;Angola
12,32243167;-6,10009246;215;FALSE;1;Angola;Angola.1;Angola
12,73517134;-5,96568206;216;FALSE;1;Angola;Angola.1;Angola
13,02486942;-5,98438893;217;FALSE;1;Angola;Angola.1;Angola
13,37559736;-5,86424122;218;FALSE;1;Angola;Angola.1;Angola
16,32652835;-5,87747039;219;FALSE;1;Angola;Angola.1;Angola
12,43668827;-5,68430389;220;FALSE;2;Angola;Angola.2;Angola
12,18233687;-5,78993052;221;FALSE;2;Angola;Angola.2;Angola
11,91496301;-5,03798675;222;FALSE;2;Angola;Angola.2;Angola
12,31860762;-4,60623016;223;FALSE;2;Angola;Angola.2;Angola
12,62075972;-4,43802337;224;FALSE;2;Angola;Angola.2;Angola
12,99551721;-4,7811032;225;FALSE;2;Angola;Angola.2;Angola
12,63161177;-4,99127125;226;FALSE;2;Angola;Angola.2;Angola
12,46800418;-5,2483615;227;FALSE;2;Angola;Angola.2;Angola
12,43668827;-5,68430389;228;FALSE;2;Angola;Angola.2;Angola
-58,61414283;-64,15246713;229;FALSE;1;Antarctica;Antarctica.1;
-59,0450726;-64,36800953;230;FALSE;1;Antarctica;Antarctica.1;
-59,78934241;-64,21122323;231;FALSE;1;Antarctica;Antarctica.1;
-60,61192786;-64,30920175;232;FALSE;1;Antarctica;Antarctica.1;
-61,29741574;-64,54432952;233;FALSE;1;Antarctica;Antarctica.1;
-62,02210019;-64,79909433;234;FALSE;1;Antarctica;Antarctica.1;
-62,51176022;-65,09302987;235;FALSE;1;Antarctica;Antarctica.1;
-62,64885779;-65,48494232;236;FALSE;1;Antarctica;Antarctica.1;
-62,59012753;-65,85721934;237;FALSE;1;Antarctica;Antarctica.1;
-62,1200787;-66,19032562;238;FALSE;1;Antarctica;Antarctica.1;
-62,80556658;-66,42550507;239;FALSE;1;Antarctica;Antarctica.1;
-63,74569007;-66,50384654;240;FALSE;1;Antarctica;Antarctica.1;
-64,29410621;-66,8370045;241;FALSE;1;Antarctica;Antarctica.1;
-64,88169308;-67,15047373;242;FALSE;1;Antarctica;Antarctica.1;
-65,50842485;-67,58161021;243;FALSE;1;Antarctica;Antarctica.1;
-65,66508196;-67,95388723;244;FALSE;1;Antarctica;Antarctica.1;
-65,31254534;-68,36533498;245;FALSE;1;Antarctica;Antarctica.1;
-64,78371457;-68,67890757;246;FALSE;1;Antarctica;Antarctica.1;
-63,96110328;-68,91398366;247;FALSE;1;Antarctica;Antarctica.1;
-63,19729977;-69,22755625;248;FALSE;1;Antarctica;Antarctica.1;
-62,78595537;-69,61941864;249;FALSE;1;Antarctica;Antarctica.1;
-62,57051632;-69,99174733;250;FALSE;1;Antarctica;Antarctica.1;
-62,27673581;-70,3836614;251;FALSE;1;Antarctica;Antarctica.1;
-61,80666114;-70,71676768;252;FALSE;1;Antarctica;Antarctica.1;
-61,51290646;-71,0890447;253;FALSE;1;Antarctica;Antarctica.1;
-61,37580889;-72,01007375;254;FALSE;1;Antarctica;Antarctica.1;
-61,08197669;-72,38235077;255;FALSE;1;Antarctica;Antarctica.1;
-61,00366106;-72,77426483;256;FALSE;1;Antarctica;Antarctica.1;
-60,69026933;-73,16617889;257;FALSE;1;Antarctica;Antarctica.1;
-60,82736691;-73,69524221;258;FALSE;1;Antarctica;Antarctica.1;
-61,37580889;-74,10674164;259;FALSE;1;Antarctica;Antarctica.1;
-61,96336992;-74,43984792;260;FALSE;1;Antarctica;Antarctica.1;
-63,29520077;-74,57699717;261;FALSE;1;Antarctica;Antarctica.1;
-63,74569007;-74,9297405;262;FALSE;1;Antarctica;Antarctica.1;
-64,35283647;-75,26284678;263;FALSE;1;Antarctica;Antarctica.1;
-65,86098731;-75,6351238;264;FALSE;1;Antarctica;Antarctica.1;
-67,19281816;-75,7919101;265;FALSE;1;Antarctica;Antarctica.1;
-68,4462817;-76,00745249;266;FALSE;1;Antarctica;Antarctica.1;
-69,79772376;-76,22299489;267;FALSE;1;Antarctica;Antarctica.1;
-70,60072384;-76,63449432;268;FALSE;1;Antarctica;Antarctica.1;
-72,20677568;-76,67366506;269;FALSE;1;Antarctica;Antarctica.1;
-73,9695363;-76,63449432;270;FALSE;1;Antarctica;Antarctica.1;
-75,55597694;-76,71288747;271;FALSE;1;Antarctica;Antarctica.1;
-77,24037025;-76,71288747;272;FALSE;1;Antarctica;Antarctica.1;
-76,92697852;-77,10480153;273;FALSE;1;Antarctica;Antarctica.1;
-75,39929399;-77,28106984;274;FALSE;1;Antarctica;Antarctica.1;
-74,28287635;-77,55542002;275;FALSE;1;Antarctica;Antarctica.1;
-73,65611874;-77,90811167;276;FALSE;1;Antarctica;Antarctica.1;
-74,77253638;-78,22163259;277;FALSE;1;Antarctica;Antarctica.1;
-76,49610043;-78,12365407;278;FALSE;1;Antarctica;Antarctica.1;
-77,92585812;-78,37841888;279;FALSE;1;Antarctica;Antarctica.1;
-77,9846659;-78,78991831;280;FALSE;1;Antarctica;Antarctica.1;
-78,02378496;-79,18183318;281;FALSE;1;Antarctica;Antarctica.1;
-76,84863705;-79,51493947;282;FALSE;1;Antarctica;Antarctica.1;
-76,63322384;-79,88721649;283;FALSE;1;Antarctica;Antarctica.1;
-75,36009742;-80,25954518;284;FALSE;1;Antarctica;Antarctica.1;
-73,24485185;-80,41633148;285;FALSE;1;Antarctica;Antarctica.1;
-71,44294634;-80,69062998;286;FALSE;1;Antarctica;Antarctica.1;
-70,01316281;-81,00415089;287;FALSE;1;Antarctica;Antarctica.1;
-68,19164608;-81,31767181;288;FALSE;1;Antarctica;Antarctica.1;
-65,70427853;-81,4744581;289;FALSE;1;Antarctica;Antarctica.1;
-63,25603004;-81,74875661;290;FALSE;1;Antarctica;Antarctica.1;
-61,55202552;-82,04269215;291;FALSE;1;Antarctica;Antarctica.1;
-59,69141557;-82,37585011;292;FALSE;1;Antarctica;Antarctica.1;
-58,71212134;-82,84610565;293;FALSE;1;Antarctica;Antarctica.1;
-58,22248715;-83,21843434;294;FALSE;1;Antarctica;Antarctica.1;
-57,00811683;-82,86569101;295;FALSE;1;Antarctica;Antarctica.1;
-55,36289425;-82,57175547;296;FALSE;1;Antarctica;Antarctica.1;
-53,61977068;-82,25823455;297;FALSE;1;Antarctica;Antarctica.1;
-51,54364417;-82,00352142;298;FALSE;1;Antarctica;Antarctica.1;
-49,76134986;-81,72917124;299;FALSE;1;Antarctica;Antarctica.1;
-47,27393063;-81,70958587;300;FALSE;1;Antarctica;Antarctica.1;
-44,82570797;-81,84673512;301;FALSE;1;Antarctica;Antarctica.1;
-42,80836341;-82,08191456;302;FALSE;1;Antarctica;Antarctica.1;
-42,16202043;-81,65082977;303;FALSE;1;Antarctica;Antarctica.1;
-40,77143348;-81,35689422;304;FALSE;1;Antarctica;Antarctica.1;
-38,24481767;-81,33730885;305;FALSE;1;Antarctica;Antarctica.1;
-36,26666968;-81,12171478;306;FALSE;1;Antarctica;Antarctica.1;
-34,38639686;-80,90617238;307;FALSE;1;Antarctica;Antarctica.1;
-32,31029619;-80,76902313;308;FALSE;1;Antarctica;Antarctica.1;
-30,09709795;-80,59265146;309;FALSE;1;Antarctica;Antarctica.1;
-28,54980221;-80,33793833;310;FALSE;1;Antarctica;Antarctica.1;
-29,25490129;-79,985195;311;FALSE;1;Antarctica;Antarctica.1;
-29,68580522;-79,63250335;312;FALSE;1;Antarctica;Antarctica.1;
-29,68580522;-79,26022633;313;FALSE;1;Antarctica;Antarctica.1;
-31,62480832;-79,29939707;314;FALSE;1;Antarctica;Antarctica.1;
-33,68132362;-79,45613169;315;FALSE;1;Antarctica;Antarctica.1;
-35,63991208;-79,45613169;316;FALSE;1;Antarctica;Antarctica.1;
-35,91410723;-79,08385467;317;FALSE;1;Antarctica;Antarctica.1;
-35,77700965;-78,33924815;318;FALSE;1;Antarctica;Antarctica.1;
-35,32654619;-78,12365407;319;FALSE;1;Antarctica;Antarctica.1;
-33,89676266;-77,88852631;320;FALSE;1;Antarctica;Antarctica.1;
-32,21236935;-77,65345022;321;FALSE;1;Antarctica;Antarctica.1;
-30,99805071;-77,35951467;322;FALSE;1;Antarctica;Antarctica.1;
-29,78373206;-77,06557912;323;FALSE;1;Antarctica;Antarctica.1;
-28,8827793;-76,67366506;324;FALSE;1;Antarctica;Antarctica.1;
-27,51175188;-76,49734507;325;FALSE;1;Antarctica;Antarctica.1;
-26,16033566;-76,36014414;326;FALSE;1;Antarctica;Antarctica.1;
-25,47482195;-76,28180267;327;FALSE;1;Antarctica;Antarctica.1;
-23,92755205;-76,24258026;328;FALSE;1;Antarctica;Antarctica.1;
-22,45859778;-76,10543101;329;FALSE;1;Antarctica;Antarctica.1;
-21,22469377;-75,90947398;330;FALSE;1;Antarctica;Antarctica.1;
-20,01037513;-75,67434621;331;FALSE;1;Antarctica;Antarctica.1;
-18,91354285;-75,43921844;332;FALSE;1;Antarctica;Antarctica.1;
-17,52298174;-75,12569753;333;FALSE;1;Antarctica;Antarctica.1;
-16,64158851;-74,79253957;334;FALSE;1;Antarctica;Antarctica.1;
-15,70149085;-74,49860402;335;FALSE;1;Antarctica;Antarctica.1;
-15,40771033;-74,10674164;336;FALSE;1;Antarctica;Antarctica.1;
-16,4653202;-73,87161387;337;FALSE;1;Antarctica;Antarctica.1;
-16,11278358;-73,46011444;338;FALSE;1;Antarctica;Antarctica.1;
-15,44685523;-73,14654185;339;FALSE;1;Antarctica;Antarctica.1;
-14,4088049;-72,95058482;340;FALSE;1;Antarctica;Antarctica.1;
-13,31197262;-72,71545705;341;FALSE;1;Antarctica;Antarctica.1;
-12,29350766;-72,40193614;342;FALSE;1;Antarctica;Antarctica.1;
-11,5100671;-72,01007375;343;FALSE;1;Antarctica;Antarctica.1;
-11,02043291;-71,53976654;344;FALSE;1;Antarctica;Antarctica.1;
-10,2957743;-71,26541636;345;FALSE;1;Antarctica;Antarctica.1;
-9,10101518;-71,32422414;346;FALSE;1;Antarctica;Antarctica.1;
-8,61138099;-71,65733042;347;FALSE;1;Antarctica;Antarctica.1;
-7,41662187;-71,69650116;348;FALSE;1;Antarctica;Antarctica.1;
-7,37745114;-71,32422414;349;FALSE;1;Antarctica;Antarctica.1;
-6,86823157;-70,93231008;350;FALSE;1;Antarctica;Antarctica.1;
-5,79098467;-71,03028859;351;FALSE;1;Antarctica;Antarctica.1;
-5,53637488;-71,40261729;352;FALSE;1;Antarctica;Antarctica.1;
-4,34166745;-71,46137339;353;FALSE;1;Antarctica;Antarctica.1;
-3,04898149;-71,28505341;354;FALSE;1;Antarctica;Antarctica.1;
-1,79549211;-71,16743785;355;FALSE;1;Antarctica;Antarctica.1;
-0,6594891;-71,22624563;356;FALSE;1;Antarctica;Antarctica.1;
-0,22863685;-71,63774506;357;FALSE;1;Antarctica;Antarctica.1;
0,86819543;-71,30463877;358;FALSE;1;Antarctica;Antarctica.1;
1,88668623;-71,12826711;359;FALSE;1;Antarctica;Antarctica.1;
3,02263757;-70,99111786;360;FALSE;1;Antarctica;Antarctica.1;
4,13905521;-70,85391693;361;FALSE;1;Antarctica;Antarctica.1;
